"No.","Time","Source","Destination","Protocol","Length","Info"
"206","39.767300","10.10.10.81","224.0.0.251","MDNS","383","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question PTR _afpovertcp._tcp.local, ""QU"" question PTR _smb._tcp.local, ""QU"" question PTR _rfb._tcp.local, ""QU"" question PTR _adisk._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question OPT"
"207","39.767601","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","287","Standard query response 0x0000 PTR, cache flush MacBook-Pro-de-Cesar-3.local PTR, cache flush MacBook-Pro-de-Cesar-3.local NSEC, cache flush A.E.5.1.C.9.2.B.3.6.F.4.4.E.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 81.10.10.10.in-addr.arpa OPT"
"208","39.778017","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","403","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _airport._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _uscans._tcp.local, ""QU"" question PTR _uscan._tcp.local, ""QU"" question PTR _ippusb._tcp.local, ""QU"" question PTR _scanner._tcp.local, ""QU"" question PTR _ipp._tcp.local, ""QU"" question PTR _ipps._tcp.local, ""QU"" question PTR _printer._tcp.local, ""QU"" question PTR _pdl-datastream._tcp.local, ""QU"" question PTR _ptp._tcp.local, ""QU"" question PTR _googlecast._tcp.local, ""QU"" question PTR _afpovertcp._tcp.local, ""QU"" question PTR _smb._tcp.local, ""QU"" question PTR _rfb._tcp.local, ""QU"" question PTR _adisk._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question OPT"
"209","39.973012","10.10.10.81","224.0.0.251","MDNS","351","Standard query 0x0000 ANY MacBook Pro de Cesar._airplay._tcp.local, ""QU"" question ANY A483E7A24446@MacBook Pro de Cesar._raop._tcp.local, ""QU"" question ANY MacBook Pro de Cesar._companion-link._tcp.local, ""QU"" question ANY MacBook-Pro-de-Cesar-3.local, ""QU"" question SRV 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV 0 0 52669 MacBook-Pro-de-Cesar-3.local AAAA fe80::4e4:4f63:b29c:15ea A 10.10.10.81 OPT"
"210","39.973012","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","371","Standard query 0x0000 ANY MacBook Pro de Cesar._airplay._tcp.local, ""QU"" question ANY A483E7A24446@MacBook Pro de Cesar._raop._tcp.local, ""QU"" question ANY MacBook Pro de Cesar._companion-link._tcp.local, ""QU"" question ANY MacBook-Pro-de-Cesar-3.local, ""QU"" question SRV 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV 0 0 52669 MacBook-Pro-de-Cesar-3.local AAAA fe80::4e4:4f63:b29c:15ea A 10.10.10.81 OPT"
"211","40.178191","10.10.10.81","224.0.0.251","MDNS","351","Standard query 0x0000 ANY MacBook Pro de Cesar._airplay._tcp.local, ""QM"" question ANY A483E7A24446@MacBook Pro de Cesar._raop._tcp.local, ""QM"" question ANY MacBook Pro de Cesar._companion-link._tcp.local, ""QM"" question ANY MacBook-Pro-de-Cesar-3.local, ""QM"" question SRV 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV 0 0 52669 MacBook-Pro-de-Cesar-3.local AAAA fe80::4e4:4f63:b29c:15ea A 10.10.10.81 OPT"
"212","40.178801","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","371","Standard query 0x0000 ANY MacBook Pro de Cesar._airplay._tcp.local, ""QM"" question ANY A483E7A24446@MacBook Pro de Cesar._raop._tcp.local, ""QM"" question ANY MacBook Pro de Cesar._companion-link._tcp.local, ""QM"" question ANY MacBook-Pro-de-Cesar-3.local, ""QM"" question SRV 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV 0 0 52669 MacBook-Pro-de-Cesar-3.local AAAA fe80::4e4:4f63:b29c:15ea A 10.10.10.81 OPT"
"213","40.380937","10.10.10.105","10.10.10.255","UDP","82","57621  >  57621 Len=40"
"214","40.383001","10.10.10.81","224.0.0.251","MDNS","351","Standard query 0x0000 ANY MacBook Pro de Cesar._airplay._tcp.local, ""QM"" question ANY A483E7A24446@MacBook Pro de Cesar._raop._tcp.local, ""QM"" question ANY MacBook Pro de Cesar._companion-link._tcp.local, ""QM"" question ANY MacBook-Pro-de-Cesar-3.local, ""QM"" question SRV 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV 0 0 52669 MacBook-Pro-de-Cesar-3.local AAAA fe80::4e4:4f63:b29c:15ea A 10.10.10.81 OPT"
"215","40.383001","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","371","Standard query 0x0000 ANY MacBook Pro de Cesar._airplay._tcp.local, ""QM"" question ANY A483E7A24446@MacBook Pro de Cesar._raop._tcp.local, ""QM"" question ANY MacBook Pro de Cesar._companion-link._tcp.local, ""QM"" question ANY MacBook-Pro-de-Cesar-3.local, ""QM"" question SRV 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV 0 0 52669 MacBook-Pro-de-Cesar-3.local AAAA fe80::4e4:4f63:b29c:15ea A 10.10.10.81 OPT"
"216","40.383001","10.10.10.81","224.0.0.251","MDNS","267","Standard query response 0x0000 PTR, cache flush MacBook-Pro-de-Cesar-3.local PTR, cache flush MacBook-Pro-de-Cesar-3.local NSEC, cache flush A.E.5.1.C.9.2.B.3.6.F.4.4.E.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 81.10.10.10.in-addr.arpa OPT"
"217","40.585729","10.10.10.81","224.0.0.251","MDNS","383","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _rfb._tcp.local, ""QM"" question PTR _adisk._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question OPT"
"218","40.588701","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","403","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _rfb._tcp.local, ""QM"" question PTR _adisk._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question OPT"
"219","40.688529","10.10.10.81","224.0.0.251","MDNS","1301","Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR MacBook Pro de Cesar._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR A483E7A24446@MacBook Pro de Cesar._raop._tcp.local SRV, cache flush 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV, cache flush 0 0 7000 MacBook-Pro-de-Cesar-3.local TXT, cache flush PTR _companion-link._tcp.local PTR MacBook Pro de Cesar._companion-link._tcp.local TXT SRV, cache flush 0 0 52669 MacBook-Pro-de-Cesar-3.local AAAA, cache flush fe80::4e4:4f63:b29c:15ea A, cache flush 10.10.10.81 NSEC, cache flush MacBook Pro de Cesar._airplay._tcp.local NSEC, cache flush A483E7A24446@MacBook Pro de Cesar._raop._tcp.local NSEC, cache flush MacBook Pro de Cesar._companion-link._tcp.local NSEC, cache flush MacBook-Pro-de-Cesar-3.local OPT"
"220","40.689255","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","1321","Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR MacBook Pro de Cesar._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR A483E7A24446@MacBook Pro de Cesar._raop._tcp.local SRV, cache flush 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV, cache flush 0 0 7000 MacBook-Pro-de-Cesar-3.local TXT, cache flush PTR _companion-link._tcp.local PTR MacBook Pro de Cesar._companion-link._tcp.local TXT SRV, cache flush 0 0 52669 MacBook-Pro-de-Cesar-3.local AAAA, cache flush fe80::4e4:4f63:b29c:15ea A, cache flush 10.10.10.81 NSEC, cache flush MacBook Pro de Cesar._airplay._tcp.local NSEC, cache flush A483E7A24446@MacBook Pro de Cesar._raop._tcp.local NSEC, cache flush MacBook Pro de Cesar._companion-link._tcp.local NSEC, cache flush MacBook-Pro-de-Cesar-3.local OPT"
"221","40.793445","10.10.10.81","224.0.0.251","MDNS","170","Standard query 0x0000 PTR _apple-mobdev._tcp.local, ""QU"" question PTR 902207e2._sub._apple-mobdev2._tcp.local, ""QU"" question PTR _apple-pairable._tcp.local, ""QU"" question OPT"
"222","40.795995","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","190","Standard query 0x0000 PTR _apple-mobdev._tcp.local, ""QU"" question PTR 902207e2._sub._apple-mobdev2._tcp.local, ""QU"" question PTR _apple-pairable._tcp.local, ""QU"" question OPT"
"223","40.895617","b2:97:d6:11:eb:90","Broadcast","ARP","42","Who has 10.10.10.81? Tell 10.10.10.92"
"224","41.041399","10.10.10.10","20.7.2.167","TLSv1.2","153","Application Data"
"225","41.097562","10.10.10.81","10.10.10.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"226","41.098192","10.10.10.81","10.10.10.255","NBNS","92","Name query NB WORKGROUP<1d>"
"227","41.102500","10.10.10.81","10.10.10.255","NBNS","92","Name query NB <01><02>__MSBROWSE__<02><01>"
"228","41.146330","20.7.2.167","10.10.10.10","TLSv1.2","174","Application Data"
"229","41.197645","10.10.10.10","20.7.2.167","TCP","54","49412  >  443 [ACK] Seq=100 Ack=121 Win=510 Len=0"
"230","41.200282","10.10.10.81","224.0.0.251","MDNS","189","Standard query response 0x0000 AAAA, cache flush fe80::4e4:4f63:b29c:15ea A, cache flush 10.10.10.81 NSEC, cache flush 46abc436-5055-439e-9cfa-d3cec592af30.local OPT"
"231","41.200282","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","209","Standard query response 0x0000 AAAA, cache flush fe80::4e4:4f63:b29c:15ea A, cache flush 10.10.10.81 NSEC, cache flush 46abc436-5055-439e-9cfa-d3cec592af30.local OPT"
"232","41.210156","10.10.10.92","224.0.0.251","MDNS","121","Standard query 0x0000 SRV 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local, ""QU"" question TXT 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local, ""QU"" question"
"233","41.210156","fe80::104c:d4eb:b572:29cb","ff02::fb","MDNS","141","Standard query 0x0000 SRV 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local, ""QU"" question TXT 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local, ""QU"" question"
"234","41.404988","10.10.10.81","224.0.0.251","MDNS","201","Standard query 0x0000 ANY 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local, ""QU"" question SRV 0 0 53216 46abc436-5055-439e-9cfa-d3cec592af30.local OPT"
"235","41.406525","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","221","Standard query 0x0000 ANY 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local, ""QU"" question SRV 0 0 53216 46abc436-5055-439e-9cfa-d3cec592af30.local OPT"
"236","41.554653","10.10.10.10","9.9.9.9","DNS","74","Standard query 0x716e A assets.msn.com"
"237","41.571271","9.9.9.9","10.10.10.10","DNS","292","Standard query response 0x716e A assets.msn.com CNAME assets.msn.com.edgekey.net CNAME e28578.d.akamaiedge.net A 23.221.220.73 A 23.221.220.68 A 23.221.220.69 A 23.221.220.72 A 23.221.220.67 A 23.221.220.63 A 23.221.220.71 A 23.221.220.64 A 23.221.220.66"
"238","41.573270","10.10.10.10","23.221.220.73","TCP","66","55012  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"239","41.610626","10.10.10.81","224.0.0.251","MDNS","201","Standard query 0x0000 ANY 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local, ""QM"" question SRV 0 0 53216 46abc436-5055-439e-9cfa-d3cec592af30.local OPT"
"240","41.611077","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","221","Standard query 0x0000 ANY 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local, ""QM"" question SRV 0 0 53216 46abc436-5055-439e-9cfa-d3cec592af30.local OPT"
"241","41.634569","23.221.220.73","10.10.10.10","TCP","66","443  >  55012 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1412 SACK_PERM WS=128"
"242","41.634890","10.10.10.10","23.221.220.73","TCP","54","55012  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0"
"243","41.638065","10.10.10.10","23.221.220.73","TLSv1.3","649","Client Hello (SNI=assets.msn.com)"
"244","41.699184","23.221.220.73","10.10.10.10","TCP","60","443  >  55012 [ACK] Seq=1 Ack=596 Win=64128 Len=0"
"245","41.699184","23.221.220.73","10.10.10.10","TLSv1.3","318","Server Hello, Change Cipher Spec, Application Data, Application Data"
"246","41.699678","10.10.10.10","23.221.220.73","TCP","54","55012  >  443 [ACK] Seq=596 Ack=265 Win=261632 Len=0"
"247","41.701966","10.10.10.10","23.221.220.73","TLSv1.3","134","Change Cipher Spec, Application Data"
"248","41.710793","10.10.10.10","23.221.220.73","TLSv1.3","134","Application Data"
"249","41.712244","10.10.10.10","23.221.220.73","TLSv1.3","1010","Application Data"
"250","41.714631","10.10.10.81","224.0.0.251","MDNS","1301","Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR MacBook Pro de Cesar._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR A483E7A24446@MacBook Pro de Cesar._raop._tcp.local SRV, cache flush 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV, cache flush 0 0 7000 MacBook-Pro-de-Cesar-3.local TXT, cache flush PTR _companion-link._tcp.local PTR MacBook Pro de Cesar._companion-link._tcp.local TXT SRV, cache flush 0 0 52669 MacBook-Pro-de-Cesar-3.local AAAA, cache flush fe80::4e4:4f63:b29c:15ea A, cache flush 10.10.10.81 NSEC, cache flush MacBook Pro de Cesar._airplay._tcp.local NSEC, cache flush A483E7A24446@MacBook Pro de Cesar._raop._tcp.local NSEC, cache flush MacBook Pro de Cesar._companion-link._tcp.local NSEC, cache flush MacBook-Pro-de-Cesar-3.local OPT"
"251","41.715734","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","1321","Standard query response 0x0000 TXT, cache flush PTR _airplay._tcp.local PTR MacBook Pro de Cesar._airplay._tcp.local TXT, cache flush PTR _raop._tcp.local PTR A483E7A24446@MacBook Pro de Cesar._raop._tcp.local SRV, cache flush 0 0 7000 MacBook-Pro-de-Cesar-3.local SRV, cache flush 0 0 7000 MacBook-Pro-de-Cesar-3.local TXT, cache flush PTR _companion-link._tcp.local PTR MacBook Pro de Cesar._companion-link._tcp.local TXT SRV, cache flush 0 0 52669 MacBook-Pro-de-Cesar-3.local AAAA, cache flush fe80::4e4:4f63:b29c:15ea A, cache flush 10.10.10.81 NSEC, cache flush MacBook Pro de Cesar._airplay._tcp.local NSEC, cache flush A483E7A24446@MacBook Pro de Cesar._raop._tcp.local NSEC, cache flush MacBook Pro de Cesar._companion-link._tcp.local NSEC, cache flush MacBook-Pro-de-Cesar-3.local OPT"
"252","41.764066","23.221.220.73","10.10.10.10","TLSv1.3","341","Application Data"
"253","41.764476","10.10.10.10","23.221.220.73","TCP","54","55012  >  443 [ACK] Seq=1712 Ack=552 Win=261376 Len=0"
"254","41.791092","23.221.220.73","10.10.10.10","TCP","60","443  >  55012 [ACK] Seq=552 Ack=1712 Win=64128 Len=0"
"255","41.815292","10.10.10.81","224.0.0.251","MDNS","170","Standard query 0x0000 PTR _apple-mobdev._tcp.local, ""QM"" question PTR 902207e2._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question OPT"
"256","41.822504","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","190","Standard query 0x0000 PTR _apple-mobdev._tcp.local, ""QM"" question PTR 902207e2._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question OPT"
"257","41.822504","10.10.10.149","224.0.0.251","MDNS","159","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
"258","41.822504","fe80::1013:b465:7bcf:a70d","ff02::fb","MDNS","179","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question PTR MacBook Pro de Cesar._companion-link._tcp.local"
"259","41.833128","23.221.220.73","10.10.10.10","TLSv1.3","115","Application Data"
"260","41.833128","23.221.220.73","10.10.10.10","TLSv1.3","85","Application Data"
"261","41.833498","10.10.10.10","23.221.220.73","TCP","54","55012  >  443 [ACK] Seq=1712 Ack=613 Win=261376 Len=0"
"262","41.833642","10.10.10.10","23.221.220.73","TCP","54","55012  >  443 [ACK] Seq=1712 Ack=644 Win=261376 Len=0"
"263","41.833903","10.10.10.10","23.221.220.73","TLSv1.3","85","Application Data"
"264","41.917111","10.10.10.81","224.0.0.251","MDNS","201","Standard query 0x0000 ANY 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local, ""QM"" question SRV 0 0 53216 46abc436-5055-439e-9cfa-d3cec592af30.local OPT"
"265","41.918149","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","221","Standard query 0x0000 ANY 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local, ""QM"" question SRV 0 0 53216 46abc436-5055-439e-9cfa-d3cec592af30.local OPT"
"266","41.986607","23.221.220.73","10.10.10.10","TCP","60","443  >  55012 [ACK] Seq=644 Ack=1743 Win=64128 Len=0"
"267","42.180184","Intel_1e:c4:27","Broadcast","ARP","42","Who has 10.10.10.254? Tell 10.10.10.10"
"268","42.198689","Sonicwall_1b:3a:38","Intel_1e:c4:27","ARP","60","10.10.10.254 is at c0:ea:e4:1b:3a:38"
"269","42.203172","fe80::1c40:4983:1cea:1e20","ff02::1:ff1b:3a38","ICMPv6","86","Neighbor Solicitation for fe80::c2ea:e4ff:fe1b:3a38 from 60:dd:8e:1e:c4:27"
"270","42.213323","fe80::c2ea:e4ff:fe1b:3a38","fe80::1c40:4983:1cea:1e20","ICMPv6","86","Neighbor Advertisement fe80::c2ea:e4ff:fe1b:3a38 (rtr, sol, ovr) is at c0:ea:e4:1b:3a:38"
"271","42.224108","10.10.10.81","224.0.0.251","MDNS","275","Standard query response 0x0000 TXT, cache flush PTR _asquic._udp.local PTR 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local SRV, cache flush 0 0 53216 46abc436-5055-439e-9cfa-d3cec592af30.local NSEC, cache flush 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local OPT"
"272","42.234314","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","295","Standard query response 0x0000 TXT, cache flush PTR _asquic._udp.local PTR 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local SRV, cache flush 0 0 53216 46abc436-5055-439e-9cfa-d3cec592af30.local NSEC, cache flush 7DC51405-CE86-4DB9-BF45-C8DF27743614._asquic._udp.local OPT"
"273","42.234314","10.10.10.81","224.0.0.251","MDNS","189","Standard query response 0x0000 AAAA, cache flush fe80::4e4:4f63:b29c:15ea A, cache flush 10.10.10.81 NSEC, cache flush 46abc436-5055-439e-9cfa-d3cec592af30.local OPT"
"274","42.234314","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","209","Standard query response 0x0000 AAAA, cache flush fe80::4e4:4f63:b29c:15ea A, cache flush 10.10.10.81 NSEC, cache flush 46abc436-5055-439e-9cfa-d3cec592af30.local OPT"
"275","42.329886","10.10.10.251","10.10.10.255","UDP","387","36075  >  60000 Len=345"
"276","42.433075","10.10.10.81","224.0.0.251","MDNS","267","Standard query response 0x0000 PTR, cache flush MacBook-Pro-de-Cesar-3.local PTR, cache flush MacBook-Pro-de-Cesar-3.local NSEC, cache flush A.E.5.1.C.9.2.B.3.6.F.4.4.E.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 81.10.10.10.in-addr.arpa OPT"
"277","42.433603","fe80::4e4:4f63:b29c:15ea","ff02::fb","MDNS","287","Standard query response 0x0000 PTR, cache flush MacBook-Pro-de-Cesar-3.local PTR, cache flush MacBook-Pro-de-Cesar-3.local NSEC, cache flush A.E.5.1.C.9.2.B.3.6.F.4.4.E.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 81.10.10.10.in-addr.arpa OPT"
"278","42.441666","10.10.10.10","9.9.9.9","DNS","74","Standard query 0x8575 A t8.dropbox.com"
"279","42.472094","10.10.10.10","8.8.8.8","DNS","74","Standard query 0x8575 A t8.dropbox.com"
"280","42.483256","9.9.9.9","10.10.10.10","DNS","109","Standard query response 0x8575 A t8.dropbox.com CNAME t8.v.dropbox.com A 162.125.21.2"
